Origin,Destination,Current Mode,Suggested Mode,Current Cost,Optimal Cost,Savings (%),Number of Shipments
GMB,TCD,Air,Road,13694.367624134751,251.11193190501132,98.16631232053055,19
ZMB,BLR,Air,Road,15164.163679897109,278.1282723640126,98.16588452726396,38
NGA,TUN,Air,Rail,6456.900051444812,118.44327094848286,98.16563257902715,76
MLI,LTU,Air,Rail,14206.814965069989,260.6331377044994,98.16543582537457,19
CIV,COG,Air,Road,4238.400041612779,77.8066574684143,98.16424460398959,19
LBY,UZB,Air,Rail,10621.452034435371,194.98447223118853,98.16423901742401,19
NGA,SYR,Air,Rail,6896.563615803672,126.61319689964554,98.16411181056161,38
SWZ,VNM,Air,Road,12857.999576224902,236.07439187395056,98.16398818125283,38
TUN,ZAF,Air,Road,13589.226275571918,249.52874021858187,98.16377522046905,152
RWA,UZB,Air,Rail,15897.755110410262,291.9631993382325,98.16349417065152,19
TZA,ARM,Air,Rail,11793.722640477503,216.598332035377,98.16344390453965,19
BFA,OMN,Air,Rail,11617.387990389905,213.4344834723516,98.16280145202253,19
GHA,THA,Air,Rail,15198.873850587795,279.3757272017767,98.16186560959599,19
SOM,TZA,Air,Rail,4480.49064242339,82.36537743075172,98.16168843985797,19
ETH,FRA,Air,Rail,7174.206890778949,131.93881215488415,98.16092825083611,114
SLE,FJI,Air,Sea,66454.29185511373,1222.2082380865675,98.16082873811781,19
BDI,SOM,Air,Road,5403.959890435285,99.39401605129271,98.16071884198817,19
SLE,FRA,Air,Road,8697.347187846864,159.97033340921251,98.16069969435341,114
BDI,ZAF,Air,Road,6730.715513071595,123.82839452440112,98.16024916988518,76
GIN,MOZ,Air,Rail,13960.794603962739,256.9636561837846,98.1593908980593,19
TCD,LBN,Air,Rail,7920.595765736256,145.80154015026872,98.1592099324019,19
COD,ZAF,Air,Road,5712.529558888996,105.21731993355823,98.15813084468272,76
MLI,LUX,Air,Road,7564.635626540085,139.35296159280705,98.1578364316201,19
CMR,PSE,Air,Road,7611.9287891685335,140.2743235101099,98.1571776694796,38
COD,AZE,Air,Road,14759.124806023498,272.0241613539669,98.15690859092845,19
UGA,GNB,Air,Rail,9886.202659353266,182.23412687170995,98.15668226566953,19
ZAF,SVK,Air,Road,13702.282719461733,252.58892381821764,98.15659237960797,76
MOZ,CHN,Air,Rail,16848.520352333388,310.7363299485031,98.15570552517113,475
GNQ,THA,Air,Sea,33660.131391145536,620.8233725676945,98.15561215328172,19
GIN,IRN,Air,Rail,9464.882221651853,174.65285157060035,98.15472768196668,114
BFA,MRT,Air,Rail,4309.766278029103,79.53167631231565,98.15461741585008,19
TZA,SAU,Air,Rail,9297.336505953588,171.58411069427066,98.15448101093904,38
GHA,LBN,Air,Rail,6093.968884150025,112.49782080910805,98.1539482240924,19
COD,NAM,Air,Road,5633.237870830412,104.01379655092346,98.15356995504273,19
LBY,TJK,Air,Rail,11848.946196190052,218.82736091425025,98.15319137000881,19
SDN,GRD,Air,Sea,43858.399669702405,810.1138054313589,98.15288790395381,19
SSD,UKR,Air,Rail,13735.602036115706,253.74050132548564,98.15268016168265,133
BDI,BLR,Air,Road,16356.443040493656,302.19719366121086,98.15242719390113,38
SWZ,SDN,Air,Rail,9897.12841291932,182.86949014451022,98.15229748958497,19
GIN,LBN,Air,Rail,8745.411272029978,161.6120096731291,98.15203648352131,19
TUN,ARE,Air,Road,4407.064285014632,81.44268181056486,98.15199696343221,76
DZA,ZAF,Air,Road,13574.324303803302,250.87405042718842,98.15184870486041,152
BEN,KGZ,Air,Road,19910.51895899836,368.0699701138627,98.15137932430679,19
ZMB,SYR,Air,Rail,10370.05987693429,191.78018983595572,98.15063565580249,19
NER,UZB,Air,Rail,15797.975427519417,292.24409637110375,98.15011678102735,19
BWA,MDA,Air,Road,18001.37987714,333.11210852547174,98.14951903243545,19
NAM,POL,Air,Rail,11340.424245469392,209.86401988989505,98.14941650023597,57
BEN,AUT,Air,Rail,8092.378784965135,149.75957502813034,98.149375121857,19
ETH,GBR,Air,Rail,9388.403546269967,173.74548727665692,98.14936068288536,57
BDI,SAU,Air,Road,8023.473851855202,148.5395270366817,98.14868808973141,38
MAR,SWZ,Air,Road,13526.934013568176,250.4525927413059,98.14848958019542,38
DZA,COD,Air,Rail,7359.034749418737,136.3121372804842,98.14768999030407,38
BEN,MLI,Air,Road,4365.788004845932,80.86887058472905,98.14766840499432,19
SWZ,PAK,Air,Road,16430.663299440177,304.37809811448096,98.14749963183257,57
GMB,PYF,Air,Sea,53960.84603841888,999.9851305057631,98.14683200149643,19
ZAF,RWA,Air,Road,12273.888710099503,227.5088493213907,98.14639960736987,76
TGO,JOR,Air,Road,8075.10184603533,149.68339075554675,98.14635909726591,19
CAF,DZA,Air,Rail,10752.921386205096,199.32532996964682,98.14631463571044,38
DJI,BTN,Air,Road,19572.020098942856,362.8199915135313,98.1462312542121,19
SOM,AZE,Air,Rail,11437.965133848496,212.03857946404995,98.14618617050543,19
TCD,BLR,Air,Road,12553.770239853058,232.8720648133104,98.145002972302,38
ZWE,KGZ,Air,Road,21452.878941347684,398.0839441163196,98.14437985127925,19
ERI,TZA,Air,Rail,6102.065366725169,113.23661604225464,98.14429034700713,19
CAF,DEU,Air,Rail,9216.275389002729,171.0329699396606,98.14422895670256,114
AGO,LBR,Air,Rail,15742.134721710148,292.193479897745,98.14387638612457,19
GNB,SVN,Air,Road,9842.141703420279,182.71318714811207,98.14356272593984,19
MRT,BDI,Air,Rail,13298.306609477331,246.89679534887568,98.14339673013014,19
SOM,COD,Air,Road,5619.183730689648,104.33634044801478,98.14321179999556,19
ZMB,SWZ,Air,Road,5665.730916741893,105.23015524880206,98.14269055846168,19
SWZ,ETH,Air,Rail,11977.425942096523,222.5393556463754,98.14201017211698,19
ZWE,AUT,Air,Road,12776.260251202153,237.4906558429731,98.14115671430044,19
MRT,ZMB,Air,Road,12920.597170337483,240.48071900049754,98.13878015210797,19
LSO,NAM,Air,Rail,6096.261917242153,113.47376125319697,98.13863375961165,19
KEN,SWZ,Air,Rail,9257.553750435429,172.32637728772661,98.1385322523283,38
NGA,NAM,Air,Rail,6771.879958116416,126.11859774593249,98.1376132104236,38
RWA,GAB,Air,Road,6166.412120974547,114.86462506012182,98.13725351457748,19
TUN,NCL,Air,Sea,59405.51291347216,1106.601682372321,98.13720709055377,38
KEN,MLI,Air,Rail,9187.261777873544,171.1657636091532,98.13692297283413,38
SWZ,CIV,Air,Rail,14328.166761133676,266.9576988268127,98.13683283229955,19
SDN,AND,Air,Road,13533.210533401982,252.1489304735056,98.13681365666214,19
CMR,BHS,Air,Sea,36575.944941381385,681.5251579057281,98.13668475551903,38
GAB,AFG,Air,Road,13402.80915655098,249.76154020012234,98.13649857068923,19
MLI,IRN,Air,Rail,9588.60111628054,178.79199118019932,98.13536939317845,114
LBY,AGO,Air,Rail,11429.44899075219,213.12494230269624,98.13529993899846,19
KEN,LBY,Air,Rail,6591.066198700552,122.916157150671,98.13510965532551,38
LBY,KAZ,Air,Rail,11424.702763310459,213.09504519972248,98.13478696457591,38
EGY,JOR,Air,Rail,2236.2834671776495,41.718800925679666,98.13445828590184,19
NGA,FIN,Air,Rail,12362.37517542298,230.6256120314004,98.13445548481738,38
UGA,AZE,Air,Road,10877.662169876066,202.95346450107857,98.1342179842363,19
CAF,MNE,Air,Road,18140.81397210118,338.4756852944275,98.13417586545472,19
GNB,ISR,Air,Rail,10807.98037991289,201.71618815219642,98.13363661792822,19
CAF,PYF,Air,Sea,65284.73015942229,1218.4782590388954,98.13359378822058,19
AGO,NCL,Air,Sea,57548.198566208106,1074.31726484012,98.13318697786146,19
GNQ,PNG,Air,Sea,53265.31785879547,994.9893431679923,98.13201275583171,19
TUN,KAZ,Air,Road,12540.121344240557,234.2737108542775,98.13180666739024,76
NER,UKR,Air,Rail,11052.328059002057,206.4933918837243,98.13167514770305,133
BFA,SVN,Air,Road,7666.729947782157,143.25878808541702,98.13142253527712,19
DJI,BEN,Air,Rail,17858.881713710984,333.76403076610586,98.13110341332369,19
COD,KGZ,Air,Road,19046.667312399903,355.9815244800606,98.13100361002103,19
UGA,OMN,Air,Rail,6012.31106960128,112.37131480844532,98.1309796930401,19
NER,DNK,Air,Rail,10921.460952836169,204.1567535113242,98.13068275029352,19
SDN,BMU,Air,Sea,39223.79533635116,733.2175228377495,98.13068185638264,19
KEN,NCL,Air,Sea,49469.014407673596,924.7801615374474,98.13058705007472,38
CIV,ZMB,Air,Road,8342.40229332443,155.95490195684468,98.13057562470178,19
LBR,PYF,Air,Sea,57194.51178034601,1069.2556074349832,98.13049263967594,19
LBY,PYF,Air,Sea,58613.367235476566,1095.91532727364,98.13026383065343,19
CMR,DZA,Air,Road,7552.0059658624,141.2229221472576,98.12999456322422,76
AGO,ZAF,Air,Road,7754.228935545293,145.1304526670383,98.12837028834986,76
ZMB,ARM,Air,Rail,15700.302260347495,294.06944077355047,98.12698229691891,19
NGA,ZMB,Air,Rail,7258.170462020093,135.98302399899552,98.12648346149274,38
SWZ,COD,Air,Rail,8333.841015893597,156.2237468285991,98.12542924048272,19
LBR,GRC,Air,Road,21405.223697168036,401.3105487150938,98.1251747031815,38
LSO,RUS,Air,Rail,35295.32966916139,661.7300711355022,98.12516251487608,513
MRT,ISR,Air,Rail,10493.176278638733,196.76289147537491,98.12484908048357,19
SDN,ARM,Air,Road,12039.4493163463,225.82604364356413,98.12428261700514,19
TGO,MAR,Air,Road,5280.748459801532,99.08918869654975,98.12357681016539,38
AGO,UZB,Air,Road,18307.508033134556,343.6480465312372,98.12291194460069,19
MAR,MWI,Air,Road,13701.862843868725,257.2494745943696,98.12252189701721,38
BWA,BMU,Air,Sea,49901.82101619415,937.0263850768438,98.12226013801629,19
MAR,VNM,Air,Road,21764.69792071628,408.7029050623732,98.12217515468774,76
GAB,EGY,Air,Rail,7203.372440579645,135.2893080055616,98.12186154302644,19
RWA,RUS,Air,Rail,17889.148737992942,336.0297392593205,98.12160017124984,513
ZAF,DZA,Air,Road,21266.17110186468,399.78032171564263,98.12011142108892,152
TZA,HUN,Air,Road,8261.568761605024,155.31535588735264,98.12002586471024,19
ZAF,EGY,Air,Road,9138.476859332372,171.83959650576492,98.11960352747101,76
RWA,AND,Air,Road,21707.567526037634,408.358947490077,98.1188175644265,19
ETH,AND,Air,Road,14030.544348592768,263.95025013612786,98.11874547716603,19
TGO,RUS,Air,Rail,9716.825884079128,182.80404405783997,98.11868560537488,513
TUN,AFG,Air,Rail,9300.190437992884,174.96924282711979,98.11864881699262,38
GNQ,LUX,Air,Road,18990.742454468975,357.37281456809933,98.11817354995512,19
MAR,QAT,Air,Rail,4490.472884616637,84.5258898218155,98.11766172530777,38
BEN,ARE,Air,Rail,8370.89539081367,157.6134952573639,98.11712501591727,38
BEN,MWI,Air,Road,9073.274568098896,170.85381101306214,98.11695535354154,19
GIN,UKR,Air,Rail,11069.11818276045,208.55354883031475,98.1158973516506,133
GAB,RWA,Air,Rail,7052.870113767126,132.89932466292188,98.11567032258961,19
GNB,SDN,Air,Rail,9781.70952848201,184.33979996565634,98.11546438351186,19
MUS,BHS,Air,Sea,55481.42759639874,1045.690302472923,98.11524261762003,19
KEN,BDI,Air,Road,4250.98177880921,80.12756052842305,98.11508106367683,38
UGA,GEO,Air,Rail,11460.18569396395,216.1228584509319,98.11414174061103,19
TGO,PSE,Air,Road,8813.474027689594,166.23478426333205,98.11385630976996,19
NER,ZMB,Air,Road,10833.356035905623,204.4218046729521,98.11303344969531,19
ETH,AUT,Air,Rail,8012.854502056734,151.2953091722965,98.11184255082303,19
LBY,PSE,Air,Rail,4785.93101880203,90.37969858278693,98.11155450783305,19
UGA,TUR,Air,Rail,7665.289660470917,144.89301620772576,98.10975158636309,76
NER,KGZ,Air,Road,18303.821283670073,345.99545310800715,98.10970918178332,19
AGO,KGZ,Air,Road,19551.293406982684,369.58455558769936,98.10966697755299,19
KEN,CRI,Air,Sea,50743.046708690876,959.2686077886807,98.10955654023749,38
RWA,JOR,Air,Road,9515.179289601698,179.89004198647527,98.1094413829589,19
MOZ,MAC,Air,Road,14226.522667315963,268.98065557312424,98.10930146555714,19
BFA,SOM,Air,Rail,9210.585702850072,174.23669531487602,98.1082995051991,19
SEN,MNG,Air,Road,21240.95242686784,401.86120610868124,98.10808292381294,19
TGO,NGA,Air,Road,2481.3896548924454,46.94612705333129,98.10807113825233,38
CIV,OMN,Air,Rail,10211.500979661918,193.24300541874953,98.10759450737332,19
SWZ,PSE,Air,Rail,17799.591272244845,336.8603137483904,98.10748287083612,19
SLE,SVN,Air,Road,11024.165290927742,208.65787674298775,98.10726824901019,19
TCD,KGZ,Air,Rail,15636.485726688245,296.02947203005215,98.10680304254818,19
MWI,SYR,Air,Rail,11649.23625976617,220.54395919840795,98.10679469211112,19
SOM,CIV,Air,Rail,11069.117527080525,209.58361543341562,98.10659147018114,19
MWI,CZE,Air,Road,11927.281290622946,225.8346969315672,98.10657021135977,19
GNB,KAZ,Air,Road,21913.201347757997,414.91900085546155,98.10653407381797,38
UGA,AGO,Air,Road,8599.461811150826,162.86285974203466,98.10612729821241,19
ZWE,CAF,Air,Road,7199.601609301469,136.35244938958166,98.10611118796598,19
BDI,SWZ,Air,Road,7221.217331721974,136.80003491926735,98.10558208353154,19
TGO,COG,Air,Road,3931.236847589258,74.50068081141997,98.10490479969158,19
BEN,GHA,Air,Road,1827.026518334282,34.63732753757867,98.10416941462033,19
LBY,SOM,Air,Rail,6787.850978636815,128.70771704922177,98.1038517572896,19
GHA,TJK,Air,Rail,18485.638915870644,350.53620802843375,98.10373766563468,19
CAF,BGD,Air,Rail,15258.421531985177,289.433253354732,98.10312454176199,38
SLE,CHN,Air,Road,18234.085315587807,346.0270025253651,98.10230677033435,475
UGA,TKM,Air,Rail,11493.010310887275,218.15267277113162,98.10186655306072,19
SSD,SWZ,Air,Road,7503.395749178709,142.43480889170723,98.10172868854347,19
SDN,SYR,Air,Road,6110.4265007167505,115.99750989773372,98.10164626177686,19
KEN,TZA,Air,Road,1864.9664360229267,35.407036907984896,98.10146519400686,38
MAR,TJK,Air,Road,17427.825371322935,330.97828410752186,98.10086297598473,38
SDN,IRN,Air,Rail,6808.3105742019,129.30902855635767,98.10071783378484,114
BEN,RUS,Air,Rail,11814.51756006674,224.45294042023158,98.1001937719498,513
MLI,PYF,Air,Sea,60251.36777622165,1144.9327361822836,98.09973984252996,19
GNB,LBN,Air,Rail,13315.282466867662,253.04757152117836,98.09957038349854,19
RWA,NOR,Air,Rail,16205.394795077538,308.15478513395743,98.0984432096183,19
ZMB,LBY,Air,Rail,9886.16033351031,188.00731570724616,98.09827769968516,19
GNB,IND,Air,Road,13513.516387495189,256.9946392136653,98.098240074275,247
RWA,MNE,Air,Road,18174.87467237985,345.6585917548833,98.09815144266068,19
AGO,TKM,Air,Road,17860.204641041848,339.7247718682397,98.09786741699716,19
EGY,NCL,Air,Sea,53997.52172615028,1027.2249717894927,98.09764422708307,19
MWI,BLR,Air,Road,16869.473985665416,320.93560230771686,98.09753639870202,38
TZA,BMU,Air,Sea,42831.42556125192,814.9252851889037,98.09736595382869,19
ESH,IND,Air,Rail,11025.192083291793,209.7991925671754,98.09709263129194,247
BWA,ARM,Air,Rail,19998.280828752904,380.60016599694734,98.0968355767375,19
SDN,FIN,Air,Rail,9507.887442063111,180.9825571439526,98.09650084472727,19
MAR,TGO,Air,Road,5628.375013898447,107.19191371143114,98.09550867796236,38
DZA,TJK,Air,Road,13636.161849479686,259.7665512173869,98.09501710169788,38
CAF,ALB,Air,Rail,16429.308321805132,313.0204142097454,98.09474380735614,19
ZWE,BLR,Air,Road,16431.86238350182,313.16836646442835,98.09413954939849,38
UGA,NCL,Air,Sea,54170.22740146675,1032.710359766261,98.0935831187995,19
GMB,HUN,Air,Road,18301.69576479336,349.1434146968791,98.09228926551977,19
TGO,KGZ,Air,Road,20113.020327132213,383.74037629918695,98.09207980672339,19
BEN,IRN,Air,Rail,11358.042475290433,216.72334994600217,98.09189523267335,114
SOM,MAR,Air,Rail,15280.688054470049,291.68420258006,98.09115792731117,38
ZAF,GLP,Air,Sea,42705.01926261359,815.24319803515,98.09098974286412,76
TGO,AUT,Air,Road,8871.348019819687,169.37965610953052,98.0907111779279,19
ZMB,LBN,Air,Rail,10350.803263730759,197.66130451829525,98.09037714772437,19
GNQ,TWN,Air,Sea,39683.60383581035,758.503288820534,98.08862296892487,38
EGY,BGD,Air,Rail,8266.294695195622,158.0048771094848,98.08856467213397,38
ZAF,COG,Air,Road,4714.183372191149,90.12165691456785,98.08828698844866,76
SEN,CAF,Air,Rail,13378.965434431257,255.7784179639788,98.08820480763241,19
LSO,LBN,Air,Rail,25749.751537154265,492.5463548815324,98.08718016493931,19
UGA,ZWE,Air,Road,5847.479254656428,111.85988734308124,98.087040885968,19
SDN,ESH,Air,Rail,9450.21379735577,180.8116341807524,98.08669266052642,19
GHA,UKR,Air,Rail,12732.733067193736,243.72233535637898,98.08586001080683,133
CIV,SAU,Air,Rail,10437.935377575839,199.94215834151274,98.08446640921868,38
GHA,GEO,Air,Rail,11048.294440495863,211.74043472570816,98.083501160599,19
BEN,TJK,Air,Rail,18532.627096636475,355.39260802012444,98.0823409106169,19
TCD,SRB,Air,Road,11027.22765043658,211.5244437020377,98.08179852264442,19
SEN,MAC,Air,Road,17477.170934222457,335.3060674177821,98.08146256233489,19
EGY,VNM,Air,Road,12942.142396449151,248.5963057987387,98.07917191618178,38
LBY,MOZ,Air,Rail,8199.055863644357,157.51095126304182,98.07891354952874,19
BWA,PSE,Air,Road,13312.69100964248,255.8998303930897,98.07777533326853,19
ZWE,BDI,Air,Rail,8028.910903140652,154.3544444525099,98.07751703419537,19
GMB,ZAF,Air,Road,25507.62536089032,490.3913591186517,98.07747153182459,76
EGY,ZAF,Air,Road,11249.80920667243,216.31170327905176,98.07719669458257,76
GHA,UZB,Air,Road,16537.53177222475,318.0550624716559,98.07676824539296,19
DJI,CAN,Air,Sea,40476.79176863821,778.5623272116852,98.07652164810423,95
SOM,BGR,Air,Road,12571.407658291724,241.91732693756288,98.07565442539762,19
BEN,BDI,Air,Road,10308.555384716166,198.3964933747206,98.07541904786319,19
MLI,UKR,Air,Rail,13563.4185216956,261.07683286999935,98.07513988857315,133
ZAF,GUM,Air,Sea,47303.70780136897,910.8151012549774,98.07453761324683,76
SDN,ASM,Air,Sea,73337.51854281507,1412.361475455529,98.07416244301888,19
LBR,BRA,Air,Sea,20929.02953689197,403.09869401563304,98.07397331393182,285
BFA,MOZ,Air,Rail,9825.334057930784,189.24737514923436,98.07388355415276,19
TUN,SOM,Air,Rail,7682.404199645086,147.97842225089192,98.07380061754981,38
SDN,MRT,Air,Rail,8705.929865171593,167.72983687776187,98.07338400980267,19
ERI,LTU,Air,Road,11381.985637745083,219.32142591153604,98.07308291459955,19
UGA,MKD,Air,Road,11819.351483269003,227.7535689692238,98.07304513033883,19
CAF,BFA,Air,Road,5332.12404986323,102.76337784854957,98.07274967934804,19
GAB,UGA,Air,Rail,5091.573209487101,98.16263496469631,98.07205688839373,19
MWI,KGZ,Air,Road,19596.372996798487,377.8282286643082,98.07194816752042,19
SWZ,AND,Air,Road,23918.43153162183,461.27517218264364,98.07146563279953,19
ESH,PYF,Air,Sea,53891.85273737761,1039.3267942885293,98.0714584088372,19
TCD,KAZ,Air,Road,15471.481454215327,298.4992229218324,98.07064873648214,38
GAB,NCL,Air,Sea,57871.97448767376,1117.5961017951358,98.06884746599899,19
GIN,YEM,Air,Rail,10372.346013203449,200.3107470540386,98.06879999183354,19
TZA,FIN,Air,Rail,14633.730198716275,282.63139538494636,98.06863054363446,19
SLE,QAT,Air,Rail,13223.509092202332,255.49200251263923,98.0678955885976,19
TGO,NER,Air,Road,2995.18274041275,57.87559628654154,98.06771067736034,19
SEN,KAZ,Air,Rail,16305.349820548843,315.0741883806854,98.06766373093319,38
CAF,GHA,Air,Rail,5429.507210170113,104.91739471744386,98.06764425101193,19
NGA,ERI,Air,Road,5182.705370576976,100.17833558361005,98.06706481614144,38
AGO,TJK,Air,Road,18679.76408257794,361.0912067740132,98.06693914774442,19
NGA,ESH,Air,Road,5785.722339297414,111.85982579620084,98.06662298609746,38
GNB,OMN,Air,Rail,14758.060151133435,285.3310756822775,98.06660853282698,19
SDN,KAZ,Air,Rail,13181.62691703826,254.90974250050175,98.06617389412673,38
MRT,CHN,Air,Rail,20979.313581592174,406.174154444418,98.06393020026734,475
BFA,KGZ,Air,Road,18724.504636243106,362.5746488461271,98.06363556265019,19
TCD,TUR,Air,Rail,7282.204496199121,141.07463748162465,98.06274820275569,76
BDI,PSE,Air,Road,12560.384748716255,243.4042737001613,98.06212724713677,19
BFA,SYR,Air,Rail,9506.30388625424,184.27559884727484,98.06154315018553,19
UGA,TGO,Air,Rail,6711.845924381786,130.12112910585992,98.06132127328526,19
LSO,ZWE,Air,Road,5380.959322931795,104.32814682281553,98.06116083468231,19
ESH,KAZ,Air,Road,18213.16891089753,353.39967447397004,98.05964752096205,38
GAB,HUN,Air,Road,6549.0800545813245,127.07536745003182,98.05964553202952,19
